distance_km,traffic_level,road_block,ambulance_speed_kmph,emergency_severity,arrival_time_min
3.815,1,0,53.01,2,5.843
6.722,2,0,49.08,2,13.61
2.423,1,0,55.99,2,3.394
6.605,2,0,49.32,3,14.404
7.609,3,0,43.61,5,25.646
4.013,1,0,48.19,5,4.824
1.026,1,0,56.35,3,3.04
7.603,1,0,36.58,4,11.713
1.317,1,0,46.99,1,3.119
5.891,1,0,36.48,2,11.0
7.054,1,0,42.62,4,10.468
6.865,1,0,50.2,3,8.668
6.889,1,0,51.39,3,8.769
1.209,1,1,54.73,2,5.801
0.421,2,0,59.61,3,1.843
2.98,1,0,48.59,5,3.316
6.145,2,0,40.67,4,14.238
8.238,1,0,49.71,3,11.34
0.275,2,0,42.02,3,0.8
7.528,2,0,44.95,1,17.157
4.214,2,1,52.56,4,12.835
5.985,2,0,48.88,1,11.762
4.39,1,0,44.17,4,6.608
1.961,1,0,50.54,1,2.759
3.943,1,1,32.7,1,11.358
1.205,2,0,44.44,4,2.616
7.825,2,0,40.47,3,18.078
3.47,1,0,38.92,4,5.344
8.495,2,0,51.02,3,15.973
2.998,3,0,38.83,2,13.55
1.522,1,1,52.22,2,9.104
6.13,1,0,43.39,4,8.439
5.425,1,0,46.02,4,7.028
4.626,1,0,60.11,1,5.996
8.834,2,0,61.05,3,14.414
7.439,2,0,36.3,1,20.407
3.331,1,0,52.25,3,3.372
8.876,1,1,34.5,3,23.504
2.715,1,0,31.9,3,5.353
8.591,3,0,46.39,3,28.328
5.545,1,0,51.25,5,6.675
7.871,1,0,47.66,3,9.676
0.597,2,0,55.56,2,1.493
1.505,1,0,48.44,3,1.58
7.938,2,0,40.96,5,18.064
3.581,1,0,43.9,4,5.339
5.491,1,0,48.47,1,8.273
6.849,3,0,41.59,3,24.997
3.201,1,0,39.52,3,5.037
4.206,3,0,36.42,4,17.436
0.991,3,0,40.6,4,3.83
1.477,1,0,49.84,3,1.693
6.659,2,0,47.87,4,14.032
5.112,2,0,53.37,1,10.447
8.199,1,0,50.36,2,9.538
5.669,2,0,40.38,5,13.648
5.125,1,0,45.39,1,8.039
3.212,1,0,47.88,4,2.923
6.712,1,0,61.53,4,7.92
7.268,3,1,60.13,3,26.341
2.243,2,0,44.25,4,4.477
1.835,2,0,53.24,4,3.948
5.913,1,0,53.86,4,6.896
2.8,1,0,39.58,5,5.344
4.135,2,0,60.33,4,6.57
8.268,1,0,43.17,3,12.235
2.345,2,0,58.52,1,4.307
3.038,2,1,41.32,4,10.223
2.122,3,0,51.42,5,6.366
0.214,1,0,36.5,4,1.499
5.603,2,0,47.5,4,10.061
4.554,1,0,58.48,4,5.05
4.496,1,0,44.65,5,6.55
3.567,3,0,45.47,3,12.821
3.25,3,0,46.7,4,10.3
1.857,1,0,59.9,2,1.403
3.689,1,0,44.9,5,5.08
1.352,1,0,51.85,3,1.479
6.5,2,0,54.9,3,12.763
3.214,3,0,33.53,2,15.171
4.282,1,0,42.0,5,6.605
5.652,1,0,58.27,5,6.314
7.979,1,0,50.66,5,10.157
0.6,1,0,54.53,3,0.8
6.408,3,0,47.88,2,20.283
8.201,2,0,50.87,4,14.921
5.834,1,0,42.11,3,9.205
5.155,3,0,56.09,2,14.946
5.952,1,0,52.81,2,6.494
4.753,1,0,40.25,2,7.073
6.217,2,0,46.4,5,14.134
4.923,2,0,42.02,2,10.928
2.491,1,0,55.74,5,3.084
4.34,1,0,34.8,3,8.125
3.044,3,0,63.68,5,7.448
7.601,1,1,50.25,4,15.826
2.824,2,0,35.27,3,9.309
5.505,3,0,51.22,3,16.487
5.001,1,0,51.55,4,6.749
5.874,1,0,49.62,5,7.935
6.733,1,0,48.35,4,9.1
1.062,3,0,28.95,3,6.661
7.614,1,0,51.23,5,9.475
4.642,2,0,57.45,5,7.939
1.919,2,0,43.75,4,5.995
6.373,2,0,47.46,4,13.307
6.874,2,0,63.48,3,11.638
8.183,1,0,47.14,5,10.304
6.886,1,0,31.06,4,12.512
3.931,2,0,53.74,3,8.393
3.462,3,0,57.45,3,11.423
1.774,1,0,62.12,4,1.51
3.009,2,0,39.84,4,7.092
8.366,1,0,45.14,3,11.667
1.323,2,0,39.18,5,3.545
3.623,1,0,47.26,4,3.796
0.416,1,0,61.71,4,0.8
4.846,2,0,47.23,2,10.156
0.889,1,0,45.37,3,1.369
6.001,2,0,42.19,3,12.695
5.503,1,0,47.63,1,7.352
7.56,2,0,47.15,5,13.969
6.278,1,1,49.42,4,14.207
1.014,2,0,51.65,5,1.157
8.915,2,0,44.44,3,20.919
8.652,2,0,49.23,5,17.308
6.259,1,0,62.32,3,5.915
7.793,1,0,46.29,1,11.442
0.518,2,0,39.41,4,0.933
2.855,2,0,35.1,2,8.108
8.038,1,0,48.21,5,10.723
1.939,2,0,44.28,4,3.646
7.849,2,1,60.59,3,19.991
4.484,2,0,37.53,4,12.765
4.283,2,0,57.57,5,5.006
3.423,2,0,50.64,5,5.214
1.941,1,0,51.21,3,3.551
8.381,2,0,44.39,5,16.785
8.489,2,0,48.98,2,15.742
5.085,3,0,39.56,3,20.952
3.538,3,0,35.91,4,14.619
7.428,3,0,37.07,3,30.866
4.822,2,0,48.39,1,11.054
6.626,1,0,44.66,3,9.646
6.613,1,0,54.56,4,7.155
1.576,2,0,50.35,5,3.092
7.681,1,0,58.46,5,7.282
4.992,2,0,42.32,5,9.763
7.651,1,0,47.09,3,10.448
8.157,1,0,53.25,2,9.296
3.372,1,0,49.14,3,5.841
8.012,1,0,49.09,4,10.926
3.832,1,0,40.12,3,7.043
1.344,1,0,42.89,4,2.657
2.763,1,0,52.16,4,2.798
6.382,2,0,41.38,1,16.106
6.756,1,0,47.41,2,9.252
3.102,2,0,44.22,1,6.944
8.693,1,0,47.47,4,9.834
2.724,1,0,55.14,4,4.24
6.936,1,0,43.8,5,9.414
6.256,2,0,53.11,2,10.719
3.072,1,0,45.47,5,3.215
2.244,1,0,54.87,3,2.755
7.038,2,0,49.55,5,13.161
5.455,3,0,47.24,5,18.234
4.038,3,0,48.27,2,11.45
3.109,1,0,40.03,5,5.619
4.775,2,0,46.49,4,9.358
6.287,2,0,48.45,2,13.705
5.147,1,0,52.15,2,6.103
6.543,1,0,44.9,2,9.72
8.045,3,0,40.67,1,28.944
3.372,1,0,50.15,3,3.55
0.258,2,0,57.01,3,0.8
6.872,1,0,63.31,4,5.79
0.822,1,1,52.66,3,11.361
8.731,2,1,48.28,4,25.199
4.821,1,0,46.13,4,6.209
7.662,2,0,49.01,1,15.377
3.621,2,0,46.71,4,8.491
0.439,1,0,53.14,4,0.8
7.899,3,0,57.0,3,21.642
6.636,1,0,49.99,1,9.147
2.683,2,0,48.71,4,6.011
6.737,3,0,43.11,2,23.083
8.783,1,0,57.66,4,8.191
0.229,1,0,35.4,5,0.8
2.513,2,0,43.54,4,6.204
8.507,3,0,52.0,3,25.757
4.392,2,0,42.6,5,9.995
1.48,2,0,39.28,3,2.05
6.209,2,0,44.94,4,14.157
6.1,1,0,37.65,3,11.387
0.635,3,0,49.52,4,2.712
8.943,2,0,45.05,1,18.067
1.982,1,0,57.74,4,2.26
7.75,3,0,42.9,3,26.687
1.649,1,0,48.24,5,2.443
0.442,1,0,54.53,4,0.8
5.174,2,0,54.87,3,8.595
6.886,1,0,42.62,3,9.975
0.416,3,0,53.38,3,1.505
8.895,1,0,53.14,4,10.62
7.665,2,0,55.29,3,14.419
5.8,1,0,44.68,3,8.985
8.405,1,0,51.72,5,10.559
4.311,1,0,50.67,4,4.454
7.835,3,0,49.02,3,22.719
4.993,3,0,47.25,2,15.557
7.506,2,0,56.7,5,12.324
6.489,1,0,49.86,5,7.739
0.847,2,0,56.14,3,2.935
4.488,1,1,41.85,3,15.768
6.223,2,0,40.87,1,14.748
2.88,2,0,43.01,4,7.113
4.621,2,0,50.3,3,9.927
0.615,3,0,38.03,3,3.501
4.947,1,0,39.75,2,9.369
1.116,2,0,32.99,5,2.462
2.629,3,0,47.63,3,9.511
0.39,2,0,53.24,2,2.794
5.525,3,0,35.1,5,22.607
0.78,1,0,48.8,3,1.552
8.655,1,0,43.15,4,11.433
3.886,3,0,45.29,1,11.614
4.617,3,0,34.16,5,20.558
0.491,2,0,48.77,5,1.841
8.527,2,0,38.78,5,21.011
2.098,1,0,53.8,1,4.574
7.102,2,0,54.77,4,12.294
3.261,1,0,52.34,4,3.959
4.606,1,1,36.55,2,15.284
2.811,1,0,53.49,5,4.498
3.417,2,0,57.29,2,4.426
6.872,1,0,46.44,2,8.794
4.19,2,0,56.86,4,6.976
1.205,1,0,55.32,4,0.8
8.066,3,0,55.08,4,21.676
2.692,2,0,48.76,1,5.047
5.15,1,0,54.32,5,6.557
6.487,3,0,43.81,3,22.731
3.388,2,0,47.46,3,5.483
4.764,1,1,42.89,3,16.388
7.589,1,0,46.47,1,11.363
5.239,1,0,51.59,4,5.834
4.392,1,0,60.32,2,5.892
6.153,3,0,56.52,5,17.585
3.453,1,0,38.02,1,6.592
6.132,2,0,41.37,3,12.753
1.069,2,0,47.25,2,3.015
6.183,2,1,37.85,2,19.954
6.7,1,1,40.49,4,12.979
7.82,2,0,38.74,2,18.638
4.087,1,0,46.27,5,5.38
2.214,3,0,46.02,4,6.278
4.72,2,0,53.51,2,9.486
0.617,1,0,45.74,5,1.788
1.972,1,0,43.89,2,2.511
5.122,1,0,35.39,4,9.758
1.855,1,0,54.46,1,2.382
4.228,1,0,47.31,2,6.748
4.448,1,1,45.64,2,13.9
2.1,1,0,49.25,3,4.18
4.861,1,0,39.77,3,8.29
7.567,3,0,47.07,3,24.638
2.257,2,0,59.38,4,4.006
8.935,1,0,41.08,2,13.265
4.323,2,0,49.5,3,7.683
8.226,3,0,55.42,5,21.809
2.486,2,1,58.1,5,9.494
8.952,2,0,37.26,5,22.291
4.671,1,0,51.27,4,6.437
1.009,1,0,39.1,1,3.365
2.913,1,0,52.26,3,3.643
5.015,1,0,51.41,1,6.277
6.756,2,0,38.61,4,17.007
5.415,1,0,44.28,3,7.606
4.535,1,0,35.57,1,8.543
4.616,2,0,58.6,2,7.914
3.301,1,0,50.17,3,4.237
7.399,2,0,47.12,3,16.073
7.912,3,0,36.66,2,31.09
7.04,1,0,46.33,5,8.853
3.559,2,0,53.68,4,6.626
5.2,1,0,45.27,2,7.936
4.771,1,0,47.18,4,5.538
3.903,2,0,53.62,3,7.866
3.345,1,0,33.64,3,5.882
4.274,2,0,52.48,2,9.038
8.727,1,0,44.63,4,11.429
0.691,2,0,49.42,2,2.104
4.639,2,0,46.72,4,10.525
8.107,1,0,51.68,3,10.982
2.927,2,1,41.71,5,12.209
4.024,2,1,45.1,5,12.36
8.159,3,0,50.1,2,24.221
8.984,1,0,47.56,4,11.928
3.736,1,0,43.0,1,6.056
7.249,2,0,55.65,2,13.462
1.627,1,1,48.92,4,10.826
5.12,1,0,32.36,3,9.973
5.257,1,0,41.41,5,7.564
6.681,1,1,42.24,3,18.35
0.94,1,0,56.3,2,2.611
7.236,3,0,57.54,4,19.046
5.476,1,0,53.98,2,5.936
5.009,2,0,44.89,4,11.504
2.642,1,0,49.36,4,4.021
0.369,1,0,52.74,3,0.8
1.628,1,0,48.27,1,2.301
8.156,2,0,50.18,4,15.513
8.989,2,0,49.13,5,17.473
3.89,1,0,45.37,1,5.607
4.24,2,0,52.62,5,7.423
5.521,1,0,43.72,4,7.892
4.661,2,0,60.22,3,6.022
0.209,1,0,53.9,5,1.44
2.615,2,0,40.38,3,7.929
7.912,1,0,41.17,2,11.656
1.024,2,0,42.5,5,1.199
6.496,2,0,40.68,2,14.576
2.653,1,0,51.89,3,5.602
6.18,2,0,52.95,4,11.613
0.486,3,0,51.13,1,2.193
1.329,1,0,39.34,1,3.155
2.031,3,0,45.29,5,7.712
8.993,1,0,43.06,5,11.878
7.947,1,0,60.9,3,7.071
5.942,2,0,48.74,4,10.503
4.943,3,0,47.22,3,15.888
8.13,2,0,49.44,4,15.172
5.825,3,0,38.1,4,22.611
3.747,2,0,53.92,1,6.844
5.596,1,0,38.38,3,8.945
8.257,1,0,49.75,5,10.16
7.045,1,0,44.19,3,10.628
3.879,1,0,42.82,3,5.261
4.015,3,0,59.27,1,11.711
3.523,1,0,44.18,1,4.493
3.467,1,0,51.58,3,4.334
2.542,3,0,47.67,1,8.737
3.241,2,1,57.33,5,12.988
8.914,2,0,49.51,2,17.462
1.385,2,0,56.48,3,3.203
3.231,3,0,66.7,4,7.998
6.994,3,0,53.13,3,19.979
1.581,1,0,35.48,3,3.011
1.801,2,0,54.24,4,3.744
5.164,1,0,47.03,4,6.401
2.661,2,0,44.87,3,6.775
0.38,2,1,55.02,1,9.514
5.419,3,0,52.06,3,16.08
3.311,2,0,60.77,2,5.422
3.159,3,0,42.83,1,10.56
3.718,2,0,54.76,3,6.374
8.256,1,0,41.82,5,10.951
7.436,1,1,55.58,3,15.479
4.428,1,0,46.43,4,5.956
8.382,3,0,40.18,3,29.824
8.568,2,0,50.69,5,15.401
7.799,3,0,48.48,2,24.223
6.924,1,0,49.31,1,9.119
5.816,1,0,45.87,4,7.159
8.618,1,0,44.72,2,13.01
1.767,3,0,59.96,5,4.954
4.02,1,0,38.06,5,6.23
1.41,2,1,43.04,1,7.436
7.571,2,0,50.91,3,14.171
6.967,1,0,43.78,4,8.838
2.349,3,1,45.69,4,14.192
7.375,3,1,46.96,3,30.505
4.383,3,0,36.69,3,17.919
2.949,1,0,50.73,5,4.734
3.312,2,0,45.96,3,7.64
2.595,2,0,49.82,5,5.193
6.994,1,0,46.13,5,9.09
1.17,1,0,68.0,4,1.091
5.45,1,0,50.49,5,6.337
6.259,1,0,46.88,3,9.065
5.932,2,0,46.96,5,12.763
1.888,1,0,46.8,3,3.645
0.545,1,0,51.85,2,1.143
8.672,2,0,47.17,5,17.7
1.865,2,0,53.96,4,4.202
8.214,3,0,58.88,3,22.091
1.694,2,0,43.01,3,4.648
6.34,1,0,57.34,3,6.112
7.512,2,1,56.22,2,21.223
4.466,1,0,57.83,4,5.513
5.785,1,0,47.04,3,7.685
7.793,2,0,47.21,4,15.134
7.878,1,0,51.47,5,9.536
7.781,1,0,46.57,1,11.797
3.674,2,0,52.73,4,6.8
7.924,3,0,37.4,4,32.153
2.724,1,0,55.45,2,4.808
1.353,2,0,49.82,3,2.887
4.162,2,0,47.17,3,8.88
8.104,1,0,55.64,1,10.286
5.393,2,0,38.02,5,12.721
0.603,1,0,50.12,1,1.449
4.543,1,0,49.14,5,5.844
1.221,2,0,49.48,4,1.761
6.276,2,0,41.24,4,15.265
5.437,1,0,43.42,5,8.39
3.275,3,0,48.14,1,9.806
5.093,1,0,50.87,3,7.803
1.582,2,0,47.23,1,4.181
8.801,1,0,44.15,5,12.579
4.755,1,1,50.26,3,11.229
4.623,1,0,49.38,2,7.041
2.613,3,0,53.36,2,8.295
4.722,2,0,54.72,4,8.037
8.132,1,0,34.49,2,14.351
3.513,2,0,68.0,3,6.514
4.129,1,0,53.28,3,5.529
3.043,1,0,46.14,3,4.595
2.421,1,0,56.09,4,4.231
7.447,1,0,39.27,5,11.861
7.91,2,0,42.24,3,16.524
6.008,2,0,42.03,3,13.884
7.231,3,0,30.49,4,34.575
5.958,2,0,52.01,1,10.846
6.875,1,0,61.29,1,8.103
1.525,3,0,64.74,1,4.652
3.179,2,0,54.54,3,6.03
5.814,1,0,48.0,2,9.652
6.318,2,0,51.2,3,12.2
8.159,1,0,56.94,4,9.183
3.973,3,0,42.97,4,13.569
7.66,1,0,48.23,4,9.736
2.961,2,0,41.8,5,6.199
2.311,3,0,53.39,4,6.583
7.739,2,0,48.94,4,15.806
4.686,1,0,57.77,5,7.038
2.559,3,0,45.29,5,9.493
1.497,2,0,46.27,4,2.896
3.834,1,0,40.01,4,6.444
2.396,1,0,51.15,3,4.519
0.265,2,0,55.2,3,1.672
6.249,1,0,49.1,2,8.732
3.123,3,0,40.12,5,12.647
1.314,2,0,44.48,5,4.145
0.267,1,0,37.46,1,1.589
4.067,1,0,53.9,3,5.864
2.903,1,0,48.62,3,4.342
3.088,1,0,37.79,4,5.057
3.862,3,1,46.31,5,16.452
5.143,1,0,42.9,1,7.901
3.725,1,0,58.19,3,4.275
3.881,2,0,56.96,3,7.011
4.328,2,0,58.62,4,7.531
6.523,1,0,48.23,4,7.973
5.751,1,0,44.37,3,9.132
4.013,3,0,49.56,2,13.267
0.705,1,1,44.48,5,5.332
5.833,1,0,38.35,5,8.782
8.977,1,0,38.33,5,12.733
5.913,1,1,39.18,3,14.806
4.829,3,0,51.92,4,14.424
4.574,1,0,58.83,5,4.06
2.918,3,0,49.65,4,9.437
7.492,1,0,57.19,1,8.838
4.602,1,0,48.32,5,6.195
8.467,1,0,45.87,3,11.518
5.311,2,0,46.98,5,9.506
3.285,3,0,50.93,4,11.581
6.911,1,0,50.45,5,8.709
6.449,1,0,56.79,2,7.954
3.451,1,0,45.81,4,3.647
2.456,1,0,49.76,4,3.696
6.374,2,0,50.57,3,12.276
7.454,3,0,52.98,4,22.024
6.453,1,0,41.05,5,10.173
8.635,1,0,64.03,5,9.251
3.484,1,0,38.51,4,5.12
6.606,1,0,53.24,5,6.476
6.286,3,0,41.49,3,22.582
0.411,1,0,55.61,3,0.889
6.827,1,0,45.26,5,8.685
0.91,2,0,51.49,5,2.213
1.105,3,0,46.9,5,2.999
3.102,2,0,51.78,3,5.841
6.383,2,0,52.26,3,10.98
4.564,1,0,48.47,1,7.95
5.035,1,0,42.12,2,7.783
5.269,1,0,57.17,2,6.115
4.274,2,0,39.88,3,10.37
4.816,1,0,53.11,3,5.507
5.313,2,0,47.67,4,10.024
4.001,2,0,37.71,3,11.068
4.592,2,1,40.69,2,19.48
4.421,2,0,41.07,3,10.542
6.366,2,0,46.86,3,12.21
5.187,3,0,52.87,3,15.365
0.43,1,0,53.04,2,1.224
5.333,2,0,49.84,1,11.345
6.508,1,0,38.54,1,10.861
3.156,1,0,61.52,3,3.737
1.237,2,0,38.18,4,3.437
3.383,1,0,57.92,5,2.76
4.948,3,0,51.0,5,14.288
6.729,1,1,52.59,4,12.228
7.198,2,0,40.12,5,17.695
0.766,1,0,56.95,5,0.8
1.721,1,0,57.71,5,1.305
2.829,2,0,43.34,4,5.46
1.482,2,0,47.59,5,2.323
2.922,1,0,42.11,3,3.214
4.389,1,0,56.2,1,6.054
7.302,2,0,53.0,3,11.864
1.152,2,0,53.73,3,2.445
1.329,1,0,44.37,3,3.456
7.404,2,0,47.35,2,15.57
0.303,2,0,32.91,5,1.724
3.82,1,0,46.52,3,5.014
1.21,2,0,37.17,4,4.47
6.559,1,1,56.56,4,11.892
5.864,1,0,45.16,2,8.375
3.125,2,0,34.82,2,7.52
2.984,3,0,43.56,4,9.589
5.506,2,0,40.49,2,11.5
4.142,1,0,48.39,4,6.677
5.193,2,0,46.88,5,11.355
7.593,1,0,51.13,5,9.599
6.538,1,0,46.71,2,9.749
0.847,3,0,57.7,3,2.81
2.924,3,0,53.42,1,8.824
3.972,1,0,31.61,4,7.302
2.024,1,0,59.2,4,3.403
0.488,3,0,43.49,3,2.573
8.796,1,0,46.88,1,10.07
7.989,1,0,37.33,3,13.753
0.784,1,0,51.98,3,1.43
1.438,2,0,46.87,5,4.597
7.317,3,0,52.3,4,20.889
5.057,2,0,48.5,2,10.977
1.607,2,0,44.11,3,4.438
8.337,3,0,43.43,4,28.227
5.311,1,0,48.3,5,7.77
0.308,1,0,48.7,4,0.838
2.325,1,0,35.13,5,3.89
1.006,1,0,46.39,5,2.245
2.275,1,0,47.36,3,5.036
5.092,1,0,54.27,2,5.176
8.469,1,0,49.89,1,10.907
4.099,3,0,52.24,5,11.442
3.904,3,0,54.12,1,12.087
7.445,3,0,40.0,1,27.073
0.234,1,0,40.85,4,0.902
3.535,1,0,40.8,3,4.513
7.816,1,0,45.15,5,10.628
3.66,1,0,48.17,3,5.486
5.588,2,0,57.46,4,9.997
6.9,1,0,53.91,5,8.14
3.521,1,0,48.18,1,5.062
7.286,1,1,41.07,3,13.812
7.632,1,0,49.91,3,8.932
1.948,3,0,57.8,4,5.966
0.236,1,0,44.72,3,0.908
1.099,3,0,42.04,5,4.171
5.584,1,0,46.67,1,8.619
3.899,2,0,52.65,5,6.311
5.003,1,0,32.95,5,9.058
4.945,1,0,43.02,5,7.947
4.933,2,0,44.47,3,10.867
1.356,2,0,47.81,3,2.677
2.952,2,0,48.66,5,6.359
3.035,2,0,42.49,4,7.406
4.081,2,0,52.15,2,8.812
0.551,1,0,46.17,4,0.8
4.576,2,0,52.3,3,8.894
5.844,3,1,50.28,5,22.161
7.599,2,0,50.79,4,14.311
6.177,2,0,46.16,4,12.987
3.881,1,0,43.89,5,5.881
3.875,2,0,49.62,5,6.933
5.67,3,1,49.28,5,23.507
5.694,1,0,44.19,4,7.319
2.024,2,0,40.85,4,6.476
8.619,1,0,37.84,2,14.229
2.818,1,1,44.93,4,12.382
5.661,3,0,54.25,1,17.11
8.711,1,0,39.84,5,13.83
6.711,2,0,48.75,5,13.784
5.594,1,0,54.95,3,6.389
0.733,2,0,43.57,5,2.932
8.644,2,0,45.43,5,18.584
4.736,2,0,34.55,1,13.721
7.522,2,0,44.09,2,18.247
6.047,1,0,42.82,2,8.92
8.41,1,0,44.22,4,12.008
5.614,2,0,45.21,2,13.27
4.528,2,0,37.41,2,12.723
6.251,1,0,53.65,4,6.574
0.52,3,0,35.95,4,2.835
0.372,1,0,41.06,1,1.87
2.666,2,1,50.98,2,10.28
5.156,1,0,46.71,1,6.93
2.916,1,0,39.95,2,5.648
5.424,1,0,28.0,5,11.635
3.674,3,0,37.11,1,15.808
6.451,1,0,48.26,2,9.084
8.668,2,0,40.97,1,20.112
7.825,2,0,44.69,2,16.14
8.903,2,0,53.77,3,15.946
7.77,1,0,49.44,5,8.957
5.197,1,0,44.13,5,7.538
1.258,1,0,43.2,5,2.626
6.091,2,0,39.82,2,13.82
8.296,1,0,50.41,4,10.551
5.779,3,0,48.24,1,18.186
4.638,3,0,45.59,2,15.655
1.115,1,1,64.6,5,5.293
5.827,1,0,40.96,2,7.91
2.907,2,0,42.67,3,5.77
8.357,3,0,44.27,1,28.626
6.555,3,0,38.58,2,25.84
2.478,1,1,51.95,5,11.902
6.913,1,0,44.52,5,8.924
6.151,2,0,42.14,3,12.795
0.79,2,0,38.13,1,2.862
0.849,3,0,45.07,4,4.686
2.119,1,0,55.07,4,3.141
1.759,1,0,55.75,4,2.101
8.85,2,0,38.94,5,21.183
6.306,2,0,48.16,4,13.166
7.802,3,0,49.14,2,23.872
2.698,1,0,46.07,5,3.692
5.464,2,0,38.5,2,14.221
7.305,3,0,47.69,3,23.683
7.548,1,0,43.11,4,10.202
3.924,2,0,40.99,3,9.882
0.81,1,0,51.62,3,2.058
8.111,2,0,55.14,3,14.991
4.644,3,0,42.49,5,15.124
7.468,2,0,50.34,3,13.81
8.525,2,0,38.4,2,20.032
1.226,3,0,39.02,4,5.984
2.297,1,1,45.32,3,9.467
7.661,3,0,39.63,1,31.013
5.335,2,0,44.47,3,12.223
8.064,1,0,58.48,4,8.114
5.341,1,0,51.3,1,7.404
7.711,1,0,42.61,3,12.276
2.632,2,0,45.21,5,5.613
1.426,3,0,54.13,4,2.857
8.022,2,0,62.66,5,11.952
1.955,1,0,46.28,2,4.035
2.325,2,0,51.84,2,4.435
4.825,1,1,49.14,3,10.834
0.82,1,0,49.22,1,1.63
5.739,1,0,48.79,4,6.326
1.027,1,0,48.37,5,2.043
4.92,2,0,31.29,1,15.191
7.429,1,0,47.54,5,9.934
0.77,1,0,39.14,2,1.367
6.331,2,0,43.27,4,14.648
7.167,1,0,43.24,2,9.897
0.337,2,0,52.88,5,0.8
8.703,1,0,60.19,4,8.778
2.983,1,0,48.53,2,3.493
4.987,2,0,50.37,5,8.362
8.912,3,0,44.25,3,30.771
8.937,1,0,42.43,2,14.181
4.541,3,0,52.18,1,13.612
6.282,1,0,54.27,2,7.807
8.853,2,0,43.99,5,18.225
3.151,3,0,42.66,3,11.815
0.971,1,0,46.72,2,2.176
7.861,3,0,54.86,5,22.748
0.231,1,0,40.53,1,0.8
7.562,1,0,50.72,5,9.654
8.256,1,0,47.85,2,9.911
2.224,1,0,42.72,3,4.484
6.37,2,1,47.2,3,21.932
7.391,1,0,38.26,2,11.039
3.961,2,0,44.37,3,10.352
5.717,2,0,50.7,2,11.19
2.481,1,0,47.47,4,3.592
1.616,2,0,52.73,4,2.624
0.228,3,0,48.89,1,1.783
5.346,3,0,46.43,5,17.791
1.253,2,0,54.01,1,2.823
7.38,1,0,58.18,3,8.615
4.71,1,0,40.66,5,7.333
7.156,3,0,61.45,4,17.152
2.369,2,0,51.67,4,4.404
1.022,2,0,42.15,5,2.285
5.386,3,0,43.62,5,18.328
8.173,2,0,52.13,3,16.054
3.829,2,0,58.32,2,6.996
5.952,2,0,37.56,2,15.396
4.647,2,0,43.37,4,10.079
5.868,3,0,49.02,2,16.875
7.23,2,0,55.63,3,12.764
0.732,1,0,42.1,3,2.089
6.785,2,0,59.61,1,11.484
8.065,3,0,50.56,3,22.884
7.085,1,0,46.29,1,9.396
8.56,1,0,42.14,2,13.472
3.508,1,0,53.97,5,3.31
4.18,1,0,49.5,5,6.391
6.735,2,0,52.7,4,12.105
1.897,1,1,56.13,3,6.717
2.174,2,0,34.39,5,5.409
4.118,2,0,49.91,4,8.22
5.004,2,0,58.11,3,7.448
6.461,2,0,48.84,5,12.497
2.981,1,0,53.84,4,4.239
4.472,2,0,51.56,1,9.611
2.972,1,0,50.45,5,3.633
3.16,1,0,50.3,4,5.179
0.469,1,0,42.9,3,1.016
7.298,2,0,42.86,4,16.283
5.944,3,0,39.04,2,22.45
5.619,1,0,61.85,4,6.418
4.184,1,0,54.93,4,5.25
6.043,3,0,45.27,3,20.558
2.194,2,0,52.13,2,5.246
3.758,1,0,48.75,5,4.871
0.758,2,1,48.13,4,5.866
0.552,1,1,57.71,4,4.323
0.256,1,0,59.05,5,0.8
4.067,2,0,50.97,1,7.73
8.622,2,0,49.52,3,16.66
1.164,2,1,38.23,4,10.285
6.315,3,0,52.75,2,17.72
1.007,1,0,49.42,2,1.325
6.501,1,0,53.36,3,8.605
8.631,1,0,58.24,2,9.956
5.796,3,0,32.87,4,25.114
1.305,1,0,50.74,3,2.333
8.095,2,0,35.58,5,21.298
3.243,1,0,45.33,4,5.649
2.781,1,0,45.31,5,5.036
0.95,1,0,56.7,5,0.8
4.644,1,0,46.14,2,6.882
3.272,1,0,51.65,3,4.417
7.505,3,0,48.18,4,22.606
0.404,1,0,46.15,5,0.8
2.622,3,0,54.33,3,6.163
7.911,1,0,32.93,4,13.91
3.293,3,0,48.9,4,10.303
7.079,1,0,37.34,4,11.794
8.28,1,0,51.39,4,10.799
5.122,2,0,56.51,5,9.524
6.859,1,0,50.31,5,7.426
5.771,1,0,43.95,3,9.111
3.9,1,0,39.15,5,7.52
0.552,1,0,39.9,2,0.949
1.102,1,0,49.69,5,2.314
5.728,2,1,41.13,1,17.745
3.3,1,0,51.29,3,3.838
2.711,1,0,39.84,2,5.76
8.229,2,0,47.8,5,17.634
5.851,2,0,33.12,3,17.029
7.533,1,0,40.28,3,12.869
0.931,2,0,54.32,1,2.065
2.036,1,0,46.87,3,3.544
2.851,1,0,51.5,3,3.894
6.388,2,0,39.78,3,16.445
7.305,3,0,66.94,5,16.474
4.682,2,0,40.41,5,11.919
6.776,1,0,41.64,2,10.619
5.754,2,0,50.31,3,12.092
4.019,2,0,52.9,3,7.593
8.469,2,0,62.87,5,11.77
8.92,3,0,53.84,3,24.927
5.887,3,0,45.84,4,19.843
1.12,1,0,48.85,5,1.612
5.141,1,0,52.31,1,7.128
6.267,1,0,48.83,1,7.758
5.668,2,0,44.76,5,12.297
